,metric,auroc_score,aupr_score,fpr95
0,MSP,0.9813634563150748,0.9780236571674148,0.07393617021276595
1,Mahalanobis,0.9976246321865098,0.9978619372912744,0.009574468085106383
2,ClasswiseMahalanobis,0.9958493662290628,0.9959103989990284,0.018085106382978722
3,SML,0.9904903236758714,0.9895076286363631,0.03563829787234043
