,metric,auroc_score,aupr_score,fpr95
0,MSP,0.7979789150000001,0.774109115359183,0.6247
1,Mahalanobis,0.8478343049999999,0.8348592912316974,0.5707
2,ClasswiseMahalanobis,0.8541435350000001,0.8315164725400233,0.5097
3,SML,0.8333374000000001,0.8146297955132418,0.5924
