,metric,auroc_score,aupr_score,fpr95
0,MSP,0.92688503,0.9134343931409907,0.2663
1,Mahalanobis,0.9487376999999999,0.9490885179756268,0.2391
2,ClasswiseMahalanobis,0.947809265,0.9457081888875924,0.2348
3,SML,0.941082795,0.9403923970087161,0.2704
