,metric,auroc_score,aupr_score,fpr95
0,MSP,0.950512625,0.9420736132481979,0.1877
1,Mahalanobis,0.9646308299999998,0.9674014522118946,0.1873
2,ClasswiseMahalanobis,0.9679166400000001,0.9681039168348505,0.1562
3,SML,0.9609500649999999,0.9598246694633361,0.1881
