,metric,auroc_score,aupr_score,fpr95
0,MSP,0.9829940018107741,0.9787103049112531,0.06489361702127659
1,Mahalanobis,0.9999700090538706,0.9999703710725177,0.0
2,ClasswiseMahalanobis,0.9998177908555907,0.999816745478041,0.0005319148936170213
3,SML,0.9890824468085107,0.9852712851228873,0.036702127659574466
