,metric,auroc_score,aupr_score,fpr95
0,MSP,0.82502598,0.8058847086190045,0.5626
1,Mahalanobis,0.8643657650000001,0.8559660176299744,0.5305
2,ClasswiseMahalanobis,0.8852765000000002,0.8674772146470127,0.4137
3,SML,0.87138834,0.8611651157142106,0.5121
