,metric,auroc_score,aupr_score,fpr95
0,MSP,0.8055820599999999,0.7746463813287296,0.5783
1,Mahalanobis,0.794528,0.7730748037695253,0.7338
2,ClasswiseMahalanobis,0.8205785699999999,0.7815408566740211,0.5462
3,SML,0.834813955,0.8050090971775592,0.5462
