,metric,auroc_score,aupr_score,fpr95
0,MSP,0.87181268,0.8717800139256644,0.4717
1,Mahalanobis,0.9398289649999999,0.9275893174547776,0.26
2,ClasswiseMahalanobis,0.92368759,0.899186998730749,0.2452
3,SML,0.9146377800000001,0.924103645532944,0.4598
