,metric,auroc_score,aupr_score,fpr95
0,MSP,0.871075495,0.869076768761838,0.512
1,Mahalanobis,0.9383600750000001,0.9429417822123193,0.327
2,ClasswiseMahalanobis,0.936980385,0.9299961453900337,0.2651
3,SML,0.9042335600000001,0.8972603274407895,0.4185
