,metric,auroc_score,aupr_score,fpr95
0,MSP,0.887561445,0.8769134385667456,0.4043
1,Mahalanobis,0.933602595,0.9262355696336718,0.2828
2,ClasswiseMahalanobis,0.9325773650000002,0.9239849620245318,0.2828
3,SML,0.930071145,0.9184413805092165,0.2926
