,metric,auroc_score,aupr_score,fpr95
0,MSP,0.99162096,0.9898764573126546,0.0321
1,Mahalanobis,0.938918715,0.9157980813319652,0.1656
2,ClasswiseMahalanobis,0.941321395,0.9228394973783113,0.1744
3,SML,0.9979510800000002,0.9975131772557628,0.0075
