,metric,auroc_score,aupr_score,fpr95
0,MSP,0.91337703,0.911946860163069,0.3542
1,Mahalanobis,0.9515157399999999,0.9445414248053807,0.2214
2,ClasswiseMahalanobis,0.9568375099999998,0.9424889801093895,0.1533
3,SML,0.9349556600000001,0.9341568224891812,0.3087
