,metric,auroc_score,aupr_score,fpr95
0,MSP,0.95167683,0.9520996921703233,0.2334
1,Mahalanobis,0.9872641,0.9886194750242909,0.0664
2,ClasswiseMahalanobis,0.9862119349999999,0.9872613736470005,0.0845
3,SML,0.9663776599999999,0.9712221351420982,0.1931
