,metric,auroc_score,aupr_score,fpr95
0,Mahalanobis,0.9941800588501584,0.9956588958044988,0.0031914893617021275
1,ClasswiseMahalanobis,0.9950596989588049,0.9960845761148974,0.006914893617021276
