,metric,mask_method,mask_ratio,mask_threshold,auroc_score,aupr_score,fpr95
70,DCL,gt_threshold,,0.35000000000000003,0.61415453,0.6050588880594316,0.744
71,DCL,gt_threshold,,0.4,0.5863762,0.5900308053937606,0.7857
72,DCL,gt_threshold,,0.45,0.56576925,0.5796180357760006,0.8321
73,DCL,gt_threshold,,0.5,0.547982365,0.5642497786366778,0.8616
74,DCL,gt_threshold,,0.55,0.5302107699999999,0.5441226975774208,0.8915
75,DCL,gt_threshold,,0.6000000000000001,0.5221124899999999,0.5361505327281623,0.9118
76,DCL,gt_threshold,,0.65,0.5130788949999999,0.5144958031099431,0.9269
77,DCL,gt_threshold,,0.7000000000000001,0.51164312,0.5348835265224174,0.9318059695173582
78,DCL,gt_threshold,,0.75,0.50670023,0.5124245472825516,0.9381656331287067
79,DCL,gt_threshold,,0.8,0.50404767,0.5197077809073927,0.9434636026380873
80,DCL,gt_threshold,,0.8500000000000001,0.50083301,0.5170566659995675,0.9493868993839834
81,DCL,gt_threshold,,0.9,0.50012146,0.5023824024515515,0.9499
82,DCL,gt_threshold,,0.9500000000000001,0.50006059,0.5002651067865339,0.9499040182648402
83,DCL,gt_threshold,,1.0,0.5,0.75,0.95
84,DCL,lt_threshold,,0.0,0.5,0.75,0.95
85,DCL,lt_threshold,,0.05,0.8214757700000002,0.7526865446273604,0.4739
86,DCL,lt_threshold,,0.1,0.9344642699999999,0.910174483052745,0.2276
87,DCL,lt_threshold,,0.15000000000000002,0.9597010900000001,0.946983272385257,0.1486
88,DCL,lt_threshold,,0.2,0.97018952,0.9625942417838376,0.1135
89,DCL,lt_threshold,,0.25,0.97785797,0.9729309729621103,0.0849
90,DCL,lt_threshold,,0.30000000000000004,0.9815309799999998,0.9777444443798734,0.0714
91,DCL,lt_threshold,,0.35000000000000003,0.9842611299999999,0.9814191836741044,0.064
92,DCL,lt_threshold,,0.4,0.9849891700000002,0.9824960873901525,0.0591
93,DCL,lt_threshold,,0.45,0.98590426,0.9836764218256534,0.0573
94,DCL,lt_threshold,,0.5,0.98580659,0.9839322313569567,0.0585
95,DCL,lt_threshold,,0.55,0.9866912999999999,0.9847755941690561,0.0539
96,DCL,lt_threshold,,0.6000000000000001,0.9863483,0.9845289592610829,0.0554
97,DCL,lt_threshold,,0.65,0.9868658849999999,0.9850521447386378,0.0538
98,DCL,lt_threshold,,0.7000000000000001,0.9871070099999999,0.9852356459635779,0.0535
99,DCL,lt_threshold,,0.75,0.9870642449999999,0.9854152215566059,0.0514
100,DCL,lt_threshold,,0.8,0.9873142199999999,0.9855849965471888,0.05
101,DCL,lt_threshold,,0.8500000000000001,0.9869295600000001,0.98523066662878,0.0533
102,DCL,lt_threshold,,0.9,0.9868696200000001,0.985343913921803,0.0538
103,DCL,lt_threshold,,0.9500000000000001,0.98721061,0.9856376662811379,0.0499
104,DCL,lt_threshold,,1.0,0.9871523299999999,0.9854880242949682,0.0539
