,metric,mask_method,mask_ratio,mask_threshold,auroc_score,aupr_score,fpr95
70,DCL,gt_threshold,,0.35000000000000003,0.5750400500000001,0.5952522199304701,0.9011
71,DCL,gt_threshold,,0.4,0.5605404,0.5839378487684234,0.9133
72,DCL,gt_threshold,,0.45,0.54890757,0.5758615769709806,0.92
73,DCL,gt_threshold,,0.5,0.536698545,0.5631803195001501,0.9265
74,DCL,gt_threshold,,0.55,0.52728503,0.5547623920878756,0.9342
75,DCL,gt_threshold,,0.6000000000000001,0.5190431900000001,0.5470567701181817,0.9347
76,DCL,gt_threshold,,0.65,0.515438985,0.541484272553419,0.92480805456317
77,DCL,gt_threshold,,0.7000000000000001,0.5099600449999999,0.5340766456310139,0.9337577440898972
78,DCL,gt_threshold,,0.75,0.50699258,0.5329521146109081,0.9388945742904841
79,DCL,gt_threshold,,0.8,0.50506796,0.5449870819052247,0.9430199504592837
80,DCL,gt_threshold,,0.8500000000000001,0.50276413,0.5290749661094111,0.9461792955150522
81,DCL,gt_threshold,,0.9,0.5024314999999999,0.5401120163228654,0.9470439059158945
82,DCL,gt_threshold,,0.9500000000000001,0.5020365699999999,0.5356096632325378,0.9472642922281893
83,DCL,gt_threshold,,1.0,0.5,0.75,0.95
84,DCL,lt_threshold,,0.0,0.5,0.75,0.95
85,DCL,lt_threshold,,0.05,0.757023145,0.7302030758059661,0.681
86,DCL,lt_threshold,,0.1,0.849634495,0.8358891165733293,0.562
87,DCL,lt_threshold,,0.15000000000000002,0.87590681,0.8695280329826645,0.512
88,DCL,lt_threshold,,0.2,0.8894383450000001,0.8874602442617039,0.5006
89,DCL,lt_threshold,,0.25,0.89828097,0.9001943474729173,0.502
90,DCL,lt_threshold,,0.30000000000000004,0.9040292750000001,0.9078777372291587,0.5033
91,DCL,lt_threshold,,0.35000000000000003,0.907360175,0.9128109528908719,0.5053
92,DCL,lt_threshold,,0.4,0.9089551550000001,0.9154200539055772,0.5117
93,DCL,lt_threshold,,0.45,0.9100887150000001,0.9171101745157714,0.5176
94,DCL,lt_threshold,,0.5,0.910538465,0.9179098331596804,0.5141
95,DCL,lt_threshold,,0.55,0.91081878,0.9183152892234706,0.5136
96,DCL,lt_threshold,,0.6000000000000001,0.911066195,0.9186903089709857,0.5167
97,DCL,lt_threshold,,0.65,0.9112504349999999,0.9189888517535711,0.5143
98,DCL,lt_threshold,,0.7000000000000001,0.9115303450000001,0.9194603239783541,0.5139
99,DCL,lt_threshold,,0.75,0.911606605,0.9195469504636022,0.5128
100,DCL,lt_threshold,,0.8,0.911629565,0.9196374718408015,0.5133
101,DCL,lt_threshold,,0.8500000000000001,0.9116821549999999,0.9196310678668532,0.5139
102,DCL,lt_threshold,,0.9,0.911667105,0.9196939705435434,0.5155
103,DCL,lt_threshold,,0.9500000000000001,0.9116607749999999,0.919670044388578,0.5154
104,DCL,lt_threshold,,1.0,0.9116873549999999,0.9197109044754513,0.5152
