,metric,mask_method,mask_ratio,mask_threshold,auroc_score,aupr_score,fpr95
71,DMD,gt_threshold,,0.4,0.54633629,0.5937615365745632,0.9159
72,DMD,gt_threshold,,0.45,0.53856623,0.5906544880015572,0.9266
73,DMD,gt_threshold,,0.5,0.5310913,0.5859678662432721,0.9303
74,DMD,gt_threshold,,0.55,0.52314529,0.5832905740145773,0.9402
75,DMD,gt_threshold,,0.6000000000000001,0.51957519,0.5848756402439294,0.9368
76,DMD,gt_threshold,,0.65,0.51187278,0.5758854465319112,0.9427838198589256
77,DMD,gt_threshold,,0.7000000000000001,0.50994985,0.5820395409035889,0.9436106881560808
78,DMD,gt_threshold,,0.75,0.50822272,0.5910790113103135,0.9447833298560401
79,DMD,gt_threshold,,0.8,0.50568907,0.5769798509008782,0.9459574724482438
80,DMD,gt_threshold,,0.8500000000000001,0.5042624099999999,0.5729988698230511,0.9469848373235114
81,DMD,gt_threshold,,0.9,0.50193513,0.5483625422487903,0.9489204867121475
82,DMD,gt_threshold,,0.9500000000000001,0.50178838,0.5459993214396506,0.9484734292663153
83,DMD,gt_threshold,,1.0,0.5,0.75,0.95
84,DMD,lt_threshold,,0.0,0.5,0.75,0.95
85,DMD,lt_threshold,,0.05,0.708443545,0.6896823579685458,0.8076
86,DMD,lt_threshold,,0.1,0.750805845,0.7320109919059551,0.7917
87,DMD,lt_threshold,,0.15000000000000002,0.77191727,0.7538317305638369,0.7614
88,DMD,lt_threshold,,0.2,0.785390185,0.766483630959722,0.7194
89,DMD,lt_threshold,,0.25,0.7928844899999999,0.7748595553569796,0.6871
90,DMD,lt_threshold,,0.30000000000000004,0.797910125,0.7786300423981929,0.6781
91,DMD,lt_threshold,,0.35000000000000003,0.8017639649999999,0.7829633221174814,0.661
92,DMD,lt_threshold,,0.4,0.8045594,0.7850629394033732,0.6509
93,DMD,lt_threshold,,0.45,0.80729045,0.7872115698162541,0.6414
94,DMD,lt_threshold,,0.5,0.8091619,0.7901292531371845,0.6372
95,DMD,lt_threshold,,0.55,0.810324265,0.7916811579938156,0.6387
96,DMD,lt_threshold,,0.6000000000000001,0.810837395,0.7926176130571748,0.6431
97,DMD,lt_threshold,,0.65,0.8110953700000001,0.7928612957213979,0.6436
98,DMD,lt_threshold,,0.7000000000000001,0.81163286,0.7937697402669661,0.6434
99,DMD,lt_threshold,,0.75,0.811844945,0.7941575036378428,0.6451
100,DMD,lt_threshold,,0.8,0.812014,0.7945841512065921,0.6458
101,DMD,lt_threshold,,0.8500000000000001,0.8120828949999999,0.7948368404285864,0.6458
102,DMD,lt_threshold,,0.9,0.8122409150000001,0.795005005981706,0.6456
103,DMD,lt_threshold,,0.9500000000000001,0.812360425,0.7948684110069294,0.6453
104,DMD,lt_threshold,,1.0,0.812423165,0.7950147259662287,0.6457
