,metric,mask_method,mask_ratio,mask_threshold,auroc_score,aupr_score,fpr95
93,DMD,lt_threshold,,0.45,0.947550995,0.9483679493233979,0.2541
94,DMD,lt_threshold,,0.5,0.9496477899999999,0.9503210457966313,0.2415
95,DMD,lt_threshold,,0.55,0.950578135,0.9513521741555341,0.2372
96,DMD,lt_threshold,,0.6000000000000001,0.9514015949999999,0.9521850031604128,0.2346
97,DMD,lt_threshold,,0.65,0.951931565,0.9526791321074006,0.2312
98,DMD,lt_threshold,,0.7000000000000001,0.952444145,0.953113424720264,0.2292
99,DMD,lt_threshold,,0.75,0.9528489050000001,0.9534095649586833,0.2268
100,DMD,lt_threshold,,0.8,0.9531885800000001,0.953690960408266,0.2255
101,DMD,lt_threshold,,0.8500000000000001,0.9532129,0.9538166037282108,0.2261
102,DMD,lt_threshold,,0.9,0.9533566499999999,0.9539909312561636,0.2249
103,DMD,lt_threshold,,0.9500000000000001,0.9533327799999999,0.9539225692449153,0.2244
104,DMD,lt_threshold,,1.0,0.9533583099999999,0.953969398231906,0.224
