,metric,mask_method,mask_ratio,mask_threshold,auroc_score,aupr_score,fpr95
33,DML,bottom_ratio,0.6000000000000001,,0.880984465,0.8771859386249288,0.4936
34,DML,bottom_ratio,0.65,,0.89214572,0.8898146251073571,0.4657
35,DML,bottom_ratio,0.7000000000000001,,0.89995307,0.8993702544749396,0.4542
36,DML,bottom_ratio,0.75,,0.9061208150000001,0.9056827136436327,0.4353
37,DML,bottom_ratio,0.8,,0.90938297,0.9097865734450256,0.4317
38,DML,bottom_ratio,0.8500000000000001,,0.91208434,0.9131367389056209,0.4113
39,DML,bottom_ratio,0.9,,0.911737815,0.9132798195635589,0.4148
40,DML,bottom_ratio,0.9500000000000001,,0.91793436,0.9207064606032023,0.4021
41,DML,bottom_ratio,1.0,,0.9404307299999999,0.9426380771623061,0.2906
42,DML,random,0.0,,0.5,0.75,0.95
43,DML,random,0.05,,0.7177795799999999,0.7399776818725005,0.8462
44,DML,random,0.1,,0.7952297450000001,0.7997980259949911,0.7042
45,DML,random,0.15000000000000002,,0.84202976,0.8394323667610901,0.6024
46,DML,random,0.2,,0.874558765,0.8704565191656561,0.5304
47,DML,random,0.25,,0.8927264700000002,0.8906527445703796,0.4811
48,DML,random,0.30000000000000004,,0.9026930900000001,0.9011473304236826,0.4467
49,DML,random,0.35000000000000003,,0.908847645,0.9078081898540198,0.4314
50,DML,random,0.4,,0.912687215,0.9134031189671743,0.4286
51,DML,random,0.45,,0.9170317,0.9176409309425404,0.3964
52,DML,random,0.5,,0.919238395,0.9199086837492264,0.3974
53,DML,random,0.55,,0.920596835,0.9223073015056004,0.3986
54,DML,random,0.6000000000000001,,0.922377335,0.9243317845098721,0.3913
55,DML,random,0.65,,0.9234692649999999,0.9257435599556889,0.3832
56,DML,random,0.7000000000000001,,0.9244975599999998,0.92621670991371,0.379
57,DML,random,0.75,,0.92474443,0.926650816754482,0.3805
58,DML,random,0.8,,0.9236473049999999,0.9253872230878193,0.379
59,DML,random,0.8500000000000001,,0.92288545,0.9240919581282322,0.3804
60,DML,random,0.9,,0.92139087,0.9231313372333813,0.3896
61,DML,random,0.9500000000000001,,0.9232168200000002,0.9249954944479666,0.3765
62,DML,random,1.0,,0.9404307299999999,0.9426380771623061,0.2906
63,DML,gt_threshold,,0.0,0.9404307299999999,0.9426380771623061,0.2906
64,DML,gt_threshold,,0.05,0.9018321800000001,0.8984135608027106,0.4349
65,DML,gt_threshold,,0.1,0.83726815,0.8268492421272848,0.5703
66,DML,gt_threshold,,0.15000000000000002,0.779655775,0.7714774601971148,0.6606
67,DML,gt_threshold,,0.2,0.7321289950000001,0.7287434273898712,0.7361
68,DML,gt_threshold,,0.25,0.6933832449999999,0.6976913808479182,0.7824
69,DML,gt_threshold,,0.30000000000000004,0.661355535,0.6723374162168799,0.8119
70,DML,gt_threshold,,0.35000000000000003,0.627438755,0.6494405917689329,0.8439
71,DML,gt_threshold,,0.4,0.60045579,0.6315281009007878,0.8664
72,DML,gt_threshold,,0.45,0.5791628050000001,0.6181505581361225,0.8807
73,DML,gt_threshold,,0.5,0.559183835,0.6027775707570185,0.8999
74,DML,gt_threshold,,0.55,0.5447737599999999,0.5947787185815372,0.9033
75,DML,gt_threshold,,0.6000000000000001,0.53338009,0.5879023841741671,0.9087
76,DML,gt_threshold,,0.65,0.5249300950000001,0.5766980218811152,0.9153496914582656
77,DML,gt_threshold,,0.7000000000000001,0.517261035,0.5711186404867059,0.9264773666914026
78,DML,gt_threshold,,0.75,0.5124171799999999,0.5703501429208481,0.9334515442404006
79,DML,gt_threshold,,0.8,0.50922726,0.580343762872308,0.9388392713386314
80,DML,gt_threshold,,0.8500000000000001,0.5059428300000001,0.5631107126776694,0.9429883063690355
81,DML,gt_threshold,,0.9,0.50501928,0.5724798581759997,0.9444474900722941
82,DML,gt_threshold,,0.9500000000000001,0.5036340999999999,0.5620899115847657,0.9456674840409363
83,DML,gt_threshold,,1.0,0.5,0.75,0.95
84,DML,lt_threshold,,0.0,0.5,0.75,0.95
85,DML,lt_threshold,,0.05,0.8368508399999999,0.8264672083651654,0.5667
86,DML,lt_threshold,,0.1,0.8954446850000001,0.8919543268275449,0.4512
87,DML,lt_threshold,,0.15000000000000002,0.9098833649999998,0.9093509916781859,0.4142
88,DML,lt_threshold,,0.2,0.915666025,0.9154163444718066,0.3949
89,DML,lt_threshold,,0.25,0.919959285,0.9198567655661756,0.3869
90,DML,lt_threshold,,0.30000000000000004,0.923847115,0.9232542111793203,0.3675
91,DML,lt_threshold,,0.35000000000000003,0.9283601250000001,0.9272081202357603,0.348
92,DML,lt_threshold,,0.4,0.9313850850000001,0.9309835114327741,0.3348
93,DML,lt_threshold,,0.45,0.9344107349999999,0.935149049832205,0.321
94,DML,lt_threshold,,0.5,0.936378485,0.9372977624715189,0.3079
95,DML,lt_threshold,,0.55,0.9378181200000001,0.9388918116184481,0.3008
96,DML,lt_threshold,,0.6000000000000001,0.93871773,0.9404666971524802,0.2976
97,DML,lt_threshold,,0.65,0.9393951,0.9408787695913545,0.2941
98,DML,lt_threshold,,0.7000000000000001,0.939813805,0.9413828465815445,0.2924
99,DML,lt_threshold,,0.75,0.9400601500000001,0.9416349986728318,0.2916
100,DML,lt_threshold,,0.8,0.9401599350000001,0.9420292028644991,0.2914
101,DML,lt_threshold,,0.8500000000000001,0.9402141850000001,0.942276963026313,0.2912
102,DML,lt_threshold,,0.9,0.940326995,0.9424859354302337,0.2913
103,DML,lt_threshold,,0.9500000000000001,0.9403338050000001,0.9424980187945303,0.2911
104,DML,lt_threshold,,1.0,0.94037866,0.9425265500056625,0.2905
