,metric,mask_method,mask_ratio,mask_threshold,auroc_score,aupr_score,fpr95
58,DMD,random,0.8,,0.9219558050000001,0.9019294270568123,0.2938
59,DMD,random,0.8500000000000001,,0.9197769349999999,0.8975833153750178,0.2823
60,DMD,random,0.9,,0.914901065,0.8903995021486242,0.2892
61,DMD,random,0.9500000000000001,,0.9084654499999998,0.8818362910121957,0.2964
62,DMD,random,1.0,,0.8615472550000002,0.8096126475366516,0.391
63,DMD,gt_threshold,,0.0,0.86172015,0.8094582687656787,0.3878
64,DMD,gt_threshold,,0.05,0.906559955,0.880611326554983,0.3566
65,DMD,gt_threshold,,0.1,0.83514616,0.7979747060263707,0.5214
66,DMD,gt_threshold,,0.15000000000000002,0.7722310749999999,0.7223598914471652,0.6185
67,DMD,gt_threshold,,0.2,0.72698035,0.6787385660578777,0.6699
68,DMD,gt_threshold,,0.25,0.67776283,0.6357933295618571,0.7217
69,DMD,gt_threshold,,0.30000000000000004,0.645342965,0.6159468151705203,0.7655
70,DMD,gt_threshold,,0.35000000000000003,0.6101302100000001,0.5909399199979898,0.7973
71,DMD,gt_threshold,,0.4,0.58051056,0.576447894568453,0.8393
72,DMD,gt_threshold,,0.45,0.557942095,0.5668235862378814,0.8659
73,DMD,gt_threshold,,0.5,0.54145143,0.55376286528831,0.8898
74,DMD,gt_threshold,,0.55,0.5312694649999999,0.5580624365195419,0.9068961236836208
75,DMD,gt_threshold,,0.6000000000000001,0.5246774150000002,0.5560445474036122,0.915000108236822
76,DMD,gt_threshold,,0.65,0.5164621100000001,0.5624329411274311,0.9303515729977604
77,DMD,gt_threshold,,0.7000000000000001,0.51342989,0.5642914624305919,0.9331447807933193
78,DMD,gt_threshold,,0.75,0.5078400249999999,0.5701494060530414,0.9423791023115993
79,DMD,gt_threshold,,0.8,0.50654254,0.5719078824252218,0.9438593262119966
80,DMD,gt_threshold,,0.8500000000000001,0.50402127,0.5619579263817999,0.9465459495351924
81,DMD,gt_threshold,,0.9,0.5031802599999999,0.5505651691080121,0.9467088193456615
82,DMD,gt_threshold,,0.9500000000000001,0.50233705,0.5565282508012689,0.9480597668525087
83,DMD,gt_threshold,,1.0,0.5,0.75,0.95
84,DMD,lt_threshold,,0.0,0.5,0.75,0.95
85,DMD,lt_threshold,,0.05,0.91837054,0.905741318523795,0.3502
86,DMD,lt_threshold,,0.1,0.91797513,0.8943222763814045,0.2938
87,DMD,lt_threshold,,0.15000000000000002,0.902681545,0.8706520205725345,0.3107
88,DMD,lt_threshold,,0.2,0.89009144,0.8499843631856957,0.3364
89,DMD,lt_threshold,,0.25,0.88279026,0.8419623821382238,0.3597
90,DMD,lt_threshold,,0.30000000000000004,0.875361705,0.8301600065562946,0.3681
91,DMD,lt_threshold,,0.35000000000000003,0.87385891,0.827852759668992,0.3582
92,DMD,lt_threshold,,0.4,0.8685259550000001,0.8203254843319627,0.3798
93,DMD,lt_threshold,,0.45,0.866004,0.8164614493747626,0.393
94,DMD,lt_threshold,,0.5,0.86530452,0.8157329550924182,0.3801
95,DMD,lt_threshold,,0.55,0.861768595,0.811007510123768,0.3994
96,DMD,lt_threshold,,0.6000000000000001,0.8637213200000001,0.812659509277762,0.3857
97,DMD,lt_threshold,,0.65,0.8619556500000001,0.812043576126746,0.3906
98,DMD,lt_threshold,,0.7000000000000001,0.8619025849999999,0.8113233289283364,0.3946
99,DMD,lt_threshold,,0.75,0.8615785499999999,0.8099267231512265,0.3955
100,DMD,lt_threshold,,0.8,0.8622751049999999,0.8107423703133236,0.392
101,DMD,lt_threshold,,0.8500000000000001,0.8595911399999999,0.8082118626735877,0.3969
102,DMD,lt_threshold,,0.9,0.859648215,0.8084511736341491,0.3926
103,DMD,lt_threshold,,0.9500000000000001,0.8600148350000001,0.8080386288178634,0.3985
104,DMD,lt_threshold,,1.0,0.8615120649999999,0.8106432588233453,0.3928
