,metric,auroc_score,aupr_score,fpr95
0,Mahalanobis,0.9917165572657312,0.9924003479003818,0.05106382978723404
1,ClasswiseMahalanobis,0.9863292213671344,0.9865978576401911,0.07925531914893617
