,metric,auroc_score,aupr_score,fpr95
0,MSP,0.866334425,0.8617537816148035,0.564
1,Mahalanobis,0.94231883,0.9482867449197773,0.3485
2,ClasswiseMahalanobis,0.925960475,0.9174893897553357,0.3012
3,SML,0.89583581,0.8900579716497128,0.4613
