,metric,auroc_score,aupr_score,fpr95
0,MSP,0.9145402599999999,0.9071419652086495,0.3358
1,Mahalanobis,0.86529627,0.8530723346945742,0.4446
2,ClasswiseMahalanobis,0.8976730450000001,0.8733632839335433,0.3142
3,SML,0.9557305099999999,0.9516799129872924,0.1934
