,metric,auroc_score,aupr_score,fpr95
0,MSP,0.9761858000000001,0.9746899780751686,0.0939
1,Mahalanobis,0.9766873600000001,0.978771265476235,0.1166
2,ClasswiseMahalanobis,0.9838532750000001,0.9842742932867092,0.077
3,SML,0.9820987000000001,0.9820255263036011,0.0746
