,metric,auroc_score,aupr_score,fpr95
0,MSP,0.9948698506111363,0.994005197348607,0.02074468085106383
1,Mahalanobis,0.9999983023992757,0.9999983005898684,0.0
2,ClasswiseMahalanobis,0.9999883997283838,0.999988333606805,0.0
3,SML,0.9932681643277501,0.9917055380110669,0.01648936170212766
