,metric,auroc_score,aupr_score,fpr95
0,MSP,0.9364513071525575,0.9289650234497457,0.2398936170212766
1,Mahalanobis,0.992603553644183,0.9933373388396165,0.023404255319148935
2,ClasswiseMahalanobis,0.9797470574920778,0.9776716375939348,0.08351063829787234
3,SML,0.9523528746038931,0.9387108980381427,0.15585106382978722
