,metric,auroc_score,aupr_score,fpr95
0,MSP,0.8805069500000001,0.8740750711921886,0.4956
1,Mahalanobis,0.937272275,0.939310608129622,0.3248
2,ClasswiseMahalanobis,0.92854204,0.914652591501153,0.2698
3,SML,0.9124564500000001,0.9059550196060635,0.3941
