,metric,auroc_score,aupr_score,fpr95
0,MSP,0.8907115050000001,0.8743834539268254,0.3876
1,Mahalanobis,0.913777045,0.9077875757962666,0.3756
2,ClasswiseMahalanobis,0.922181915,0.9131489412178573,0.3184
3,SML,0.922166435,0.9117899797580428,0.3343
