,metric,auroc_score,aupr_score,fpr95
0,MSP,0.9953840821638751,0.9948082879352192,0.01702127659574468
1,Mahalanobis,0.9998896559529198,0.999892196311196,0.0
2,ClasswiseMahalanobis,0.9998500452693526,0.9998525481068101,0.0
3,SML,0.9978720574920779,0.9973643619450538,0.007978723404255319
