,metric,auroc_score,aupr_score,fpr95
0,MSP,0.965111305,0.9609443520703074,0.1434
1,Mahalanobis,0.977322285,0.9786277038870419,0.1241
2,ClasswiseMahalanobis,0.9775011250000001,0.977481205356564,0.1144
3,SML,0.9766027199999999,0.9761349260829792,0.1141
