,metric,auroc_score,aupr_score,fpr95
0,MSP,0.9442315527387958,0.9478699623549671,0.26648936170212767
1,Mahalanobis,0.9900817677682209,0.990964077605666,0.04148936170212766
2,ClasswiseMahalanobis,0.987302795382526,0.986946071486116,0.06914893617021277
3,SML,0.9685431756450882,0.9644152231543275,0.12925531914893618
