,metric,auroc_score,aupr_score,fpr95
0,MSP,0.83636392,0.8363670007310927,0.604
1,Mahalanobis,0.9140878800000002,0.9205311699475631,0.4396
2,ClasswiseMahalanobis,0.901400315,0.8944415381121742,0.4095
3,SML,0.88338993,0.8762533811167417,0.4876
