,metric,auroc_score,aupr_score,fpr95
0,MSP,0.9499804249999999,0.9540006260139369,0.2647
1,Mahalanobis,0.98380787,0.9866677210612327,0.0799
2,ClasswiseMahalanobis,0.9811362000000001,0.9836965489691037,0.1139
3,SML,0.9661934400000001,0.9718622311083376,0.2112
