,metric,auroc_score,aupr_score,fpr95
0,MSP,0.9959203825260299,0.9952483911638746,0.014893617021276596
1,Mahalanobis,0.9999694431869625,0.9999707926441925,0.0
2,ClasswiseMahalanobis,0.9998910706201901,0.9998916169469255,0.0
3,SML,0.9989726686283386,0.9988414473038467,0.0031914893617021275
