,metric,auroc_score,aupr_score,fpr95
0,MSP,0.8907787399999999,0.8809044988450271,0.4025
1,Mahalanobis,0.9323425750000001,0.9290640771558382,0.304
2,ClasswiseMahalanobis,0.93175049,0.9275975704934506,0.3017
3,SML,0.9232279750000001,0.9138164767703754,0.3252
