,metric,auroc_score,aupr_score,fpr95
0,MSP,0.90419441,0.9017224608252056,0.385
1,Mahalanobis,0.9536735350000002,0.9461908940505797,0.1997
2,ClasswiseMahalanobis,0.95370435,0.9458511504020259,0.183
3,SML,0.9316205,0.9252571629779289,0.3044
