,metric,auroc_score,aupr_score,fpr95
0,MSP,0.972888365,0.9691317742915291,0.1059
1,Mahalanobis,0.98213839,0.9834352981817628,0.0957
2,ClasswiseMahalanobis,0.9842148199999999,0.9839709411259612,0.0693
3,SML,0.9791340100000001,0.9799888361105584,0.0912
