,metric,auroc_score,aupr_score,fpr95
0,MSP,0.865808175,0.8611380805506458,0.5259
1,Mahalanobis,0.935746775,0.9386660099634772,0.3242
2,ClasswiseMahalanobis,0.93779832,0.9291167212661632,0.249
3,SML,0.89930158,0.8894488323052031,0.4335
