,metric,auroc_score,aupr_score,fpr95
0,MSP,0.9757446808510638,0.9665654134856576,0.06808510638297872
1,Mahalanobis,0.9998972951561793,0.9998975369933609,0.0
2,ClasswiseMahalanobis,0.999671231326392,0.9996637676311925,0.0015957446808510637
3,SML,0.9929956994114985,0.9914953632092574,0.02553191489361702
