,metric,auroc_score,aupr_score,fpr95
0,MSP,0.8851804649999999,0.8798513827163039,0.4119
1,Mahalanobis,0.9378097099999999,0.9220523839597049,0.2454
2,ClasswiseMahalanobis,0.9202211250000001,0.890550412807426,0.2499
3,SML,0.9284714100000001,0.929145785934539,0.3397
