,metric,auroc_score,aupr_score,fpr95
0,MSP,0.9962202919873245,0.9957864835580039,0.015425531914893617
1,Mahalanobis,0.9998149615210502,0.999823802269231,0.0
2,ClasswiseMahalanobis,0.9992858759619737,0.9992858999632093,0.0026595744680851063
3,SML,0.998404538252603,0.9982271263125941,0.003723404255319149
