,metric,auroc_score,aupr_score,fpr95
0,MSP,0.9908982000000001,0.9894352197175929,0.0375
1,Mahalanobis,0.99180825,0.9899880984719036,0.0312
2,ClasswiseMahalanobis,0.9927421800000003,0.9896322734738685,0.0261
3,SML,0.99590013,0.9955190701204296,0.0135
