,metric,auroc_score,aupr_score,fpr95
0,MSP,0.8389073600000001,0.831616876379285,0.5653
1,Mahalanobis,0.88263166,0.8844512281411846,0.5309
2,ClasswiseMahalanobis,0.8875485000000001,0.8760297376625659,0.4462
3,SML,0.8724266700000001,0.8635005574364709,0.5064
